Codigo_do_alimento ;Descricao_do_alimento ;Tipo;Codigo _da_preparacao;Descricao_da_preparacao;Retinol_(mcg);Vitamina_A_ERA_(mcg);Tiamina_(mg);Riboflavina_(mg);Niacina_(mg);Niacina_(NE)_(mg);Piridoxina_(mg);Cobalamina_(mcg);Folato_(DFE)_(mcg);Vitamina_D_(mcg);Vitamina_E_(mg);Vitamina_C_(mg)
8102402;Morcela;Carnes industrializadas;99;Nao se aplica;0;0;0.07;0.13;1.2;4.2;0.04;1;5;0.25;0.13;0
8102403;Morcilha;Carnes industrializadas;1;Cru(a);0;0;0.07;0.13;1.2;4.2;0.04;1;5;0.25;0.13;0
8102403;Morcilha;Carnes industrializadas;2;Cozido(a);0;0;0.07;0.13;1.2;4.2;0.04;1;5;0.25;0.13;0
8102501;Paio;Carnes industrializadas;2;Cozido(a);12;12;0.29;0.2;6.26;8.84;0.33;1.18;3;0;0.55;0.7
8102601;Mortadela;Carnes industrializadas;99;Nao se aplica;0;0;0.34;0.14;2.73;5.03;0.17;1.18;2;1.1;0.57;0
8102701;Salame;Carnes industrializadas;99;Nao se aplica;0;0;0.37;0.36;6.05;7.95;0.46;1.52;3;0.72;0.22;0
8102702;Salaminho;Carnes industrializadas;99;Nao se aplica;0;0;0.37;0.36;6.05;7.95;0.46;1.52;3;0.72;0.22;0
8102801;Blanquet de peru;Carnes industrializadas;99;Nao se aplica;7;7;0.03;0.15;2.12;5.32;0.21;0.23;7;0.19;0.64;8.9
8102901;Presunto ;Carnes industrializadas;99;Nao se aplica;0;0;0.82;0.26;5.3;9.18;0.3;1.06;5;0.8;0.28;0
8103001;Hamburguer de peru;Carnes industrializadas;2;Cozido(a);15.63;16.69;0.17;0.22;4.56;8.03;0.25;0.38;31.46;0.5;0.23;0.6
8103001;Hamburguer de peru;Carnes industrializadas;4;Assado(a);15.63;16.69;0.17;0.22;4.56;8.03;0.25;0.38;31.46;0.5;0.23;0.6
8103001;Hamburguer de peru;Carnes industrializadas;6;Empanado(a)/a milanesa;15.63;16.69;0.17;0.22;4.56;8.03;0.25;0.38;31.46;0.5;0.79;0.6
8103101;Hamburguer nao especificado;Carnes industrializadas;2;Cozido(a);0;0;0.04;0.17;5.23;7.7;0.35;2.5;6;0.45;0.41;0
8103101;Hamburguer nao especificado;Carnes industrializadas;3;Grelhado(a)/brasa/churrasco;0;0;0.04;0.17;5.23;7.7;0.35;2.5;6;0.45;0.41;0
8103101;Hamburguer nao especificado;Carnes industrializadas;4;Assado(a);0;0;0.04;0.17;5.23;7.7;0.35;2.5;6;0.45;0.41;0
8103101;Hamburguer nao especificado;Carnes industrializadas;5;Frito(a);0;0;0.04;0.17;5.23;7.7;0.35;2.5;6;0.45;0.62;0
8103101;Hamburguer nao especificado;Carnes industrializadas;99;Nao se aplica;0;0;0.04;0.17;5.23;7.7;0.35;2.5;6;0.45;0.41;0
8103601;Apresuntado;Carnes industrializadas;99;Nao se aplica;0;0;0.73;0.33;6.15;10.12;0.31;0.7;3;0.8;0.31;0
8103901;Pururuca de porco;Carnes industrializadas;99;Nao se aplica;12;12;0.1;0.28;1.55;3.52;0.02;0.64;0;0;0.53;0.5
8103902;Pele de porco preparada (pururuca);Carnes industrializadas;99;Nao se aplica;12;12;0.1;0.28;1.55;3.52;0.02;0.64;0;0;0.53;0.5
8104001;Pate (figado, calabresa, frango, presunto, etc.);Carnes industrializadas;99;Nao se aplica;8300;8300;0.27;1.03;4.3;6.82;0.19;13.46;30;0.6;0.41;0
8104101;Carne de aves defumada;Carnes industrializadas;99;Nao se aplica;9;9;0.07;0.12;12.42;18.44;0.6;0.34;4;0.2;0.48;0
8104601;Carne salgada nao especificada;Carnes industrializadas;2;Cozido(a);0;0;0;0.06;0;0;0;0;0;0;0;0
8104601;Carne salgada nao especificada;Carnes industrializadas;3;Grelhado(a)/brasa/churrasco;0;0;0;0.06;0;0;0;0;0;0;0;0
8104601;Carne salgada nao especificada;Carnes industrializadas;4;Assado(a);0;0;0;0.06;0;0;0;0;0;0;0;0
8104601;Carne salgada nao especificada;Carnes industrializadas;5;Frito(a);0;0;0;0.06;0;0;0;0;0;0;0.49;0
8104601;Carne salgada nao especificada;Carnes industrializadas;7;Refogado(a);0;0;0;0.06;0;0;0;0;0;0;0.49;0
8104601;Carne salgada nao especificada;Carnes industrializadas;8;Molho vermelho;0;3.48;0;0.06;0.2;0.23;0.02;0;2.2;0;0.28;1.4
8104601;Carne salgada nao especificada;Carnes industrializadas;99;Nao se aplica;0;0;0;0.06;0;0;0;0;0;0;0;0
8104904;Mini chicken empanado;Carnes industrializadas;2;Cozido(a);4.22;4.89;0.17;0.14;6.89;10.02;0.3;0.16;35;0.09;1.09;0
8104904;Mini chicken empanado;Carnes industrializadas;3;Grelhado(a)/brasa/churrasco;4.22;4.89;0.17;0.14;6.89;10.02;0.3;0.16;35;0.09;1.09;0
8104904;Mini chicken empanado;Carnes industrializadas;4;Assado(a);4.22;4.89;0.17;0.14;6.89;10.02;0.3;0.16;35;0.09;1.09;0
8104904;Mini chicken empanado;Carnes industrializadas;5;Frito(a);4.22;4.89;0.17;0.14;6.89;10.02;0.3;0.16;35;0.09;1.09;0
8104904;Mini chicken empanado;Carnes industrializadas;6;Empanado(a)/a milanesa;4.22;4.89;0.17;0.14;6.89;10.02;0.3;0.16;35;0.09;1.09;0
8105001;Mortadela light;Carnes industrializadas;99;Nao se aplica;1;1;0.16;0.1;3.07;4.76;0.16;0.29;18;0.42;0.23;0
8105201;Salsicha no varejo light;Carnes industrializadas;5;Frito(a);0;0;0.18;0.11;2.4;4.12;0.1;1.3;4;0.33;0.08;0
8105401;Salame light;Carnes industrializadas;99;Nao se aplica;33.97;33.97;0.04;0.12;3.6;6.33;0.18;0.16;3.96;0.11;0.24;0
8105501;Blanquet de peru light;Carnes industrializadas;99;Nao se aplica;6.34;6.34;0.06;0.13;4.29;6.82;0.21;0.27;4.62;0.19;0.13;0.03
8105701;Hamburguer nao especificado light;Carnes industrializadas;99;Nao se aplica;0;0;0.04;0.17;5.41;8.02;0.35;2.5;6;0.47;0.39;0
8200101;Refrigerante de cola tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;0
8200102;Coca-cola tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;0
8200202;Fanta laranja tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;0
8200208;Sukita tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;0
8200301;Refrigerante de guarana tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;0
8200302;Guarana tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;0
8200407;Sprit refrigerante tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0.02;0.02;0;0;0;0;0;0
8200505;Fanta uva tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;0
8200701;Refrigerante de cola light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0.01;0.02;0;0;0;0;0;0;0;0
8200702;Coca-cola light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0.01;0.02;0;0;0;0;0;0;0;0
8200801;Refrigerante de cola diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0.01;0.02;0;0;0;0;0;0;0;0
8200902;Minuano tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0.02;0.02;0;0;0;0;0;0
8201104;Mate tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0.03;0.01;0.02;0.07;0.02;0;1;0;0;0.16
8201202;Bidu tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;0
8201502;Fanta laranja light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;0
8201601;Refrigerante de guarana light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;0
8201602;Guarana light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;0
8201802;Tubaina tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;0
8201902;Tubaina light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0.01;0.02;0;0;0;0;0;0;0;0
8202001;Caldo de cana;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0.02;0;0;0;0;0;0;0;0;0
8202002;Garapa;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0.02;0;0;0;0;0;0;0;0;0
8202101;agua de coco;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0.03;0.06;0.08;0.22;0.03;0;3.04;0;0;2.44
8202402;Q-suco;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;1.41
8202403;Q-refresko;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;1.41
8202602;Nescafe;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0.01;0.07;28.17;28.67;0.03;0;0;0;2.34;0
8202803;Erva-mate;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0.03;0.01;0.02;0.07;0.02;0;1;0;0;0.16
8202804;Chimarrao;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0.03;0.01;0.02;0.07;0.02;0;1;0;0;0.16
8202805;Terere;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0.03;0.01;0.02;0.07;0.02;0;1;0;0;0.16
8203401;Levedo de cerveja;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;11;8.4;50;55.12;1.3;10;3105;0;0;0
8203501;Refrigerante nao especificado;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;0
8203603;Cevada em po;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;1.08;0.19;0.11;4.6;7.35;0.26;0;23;0;0.02;0
8204503;Chocomilk ;Bebidas nao alcoolicas e infusões;99;Nao se aplica;26.1;26.52;0.04;0.16;0.13;0.88;0.04;0.33;5.02;1;0.06;0.9
8204902;agua tonica tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0.02;0.02;0;0;0;0;0;0
8205201;Cha diet (preto, camomila, erva-cidreira, capim-limao, etc.) ;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0.01;0;0;0;0;4.97;0;0;0
8205402;Paraguai refrigerante tradicional;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;0
8205803;Gatorade;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0.01;0;0.62;0.62;0.06;0.45;0;0;0;0.4
8205901;Bebida energetica;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0.03;0.58;8.57;8.57;1.98;1.76;0;0;0;0
8206301;Cha (preto, camomila, erva-cidreira, capim-limao, etc.);Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0.01;0;0;0;0;5.01;0;0;0
8206402;Cafe soluvel capuccino ;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0.18;0.22;0;0;0;0;0.02;0
8207401;Refrigerante de guarana diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;0
8207402;Guarana diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;0
8207601;Refrigerante de limao diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;0
8207705;Fanta uva light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;0
8208104;Mate light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0.03;0.01;0.02;0.07;0.02;0;1;0;0;0.16
8209002;agua tonica light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0.02;0.02;0;0;0;0;0;0
8209102;Paraguai refrigerante light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0.01;0.02;0;0;0;0;0;0;0;0
8211002;Q-suco light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;1.41
8211003;Q-refresko light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;1.41
8211102;Q-suco diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;1.41
8212401;Cafe capuccino soluvel light;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0.07;0.09;0;0;0;0;0.01;0
8212501;Cafe capuccino soluvel diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0.07;0.09;0;0;0;0;0.01;0
8212902;agua tonica diet;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0.02;0.02;0;0;0;0;0;0
8212906;Refrigerante de quinino dietetico;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0;0;0.02;0.02;0;0;0;0;0;0
8213003;Cha mate organico;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0.03;0.01;0.02;0.07;0.02;0;1;0;0;0.16
8213004;Chimarrao organico;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0.03;0.01;0.02;0.07;0.02;0;1;0;0;0.16
8213601;Suco de clorofila;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;42.68;0.01;0.02;0.04;0.09;0.02;0;11.89;0;0.17;0.8
8273902;Cafe com farinha;Bebidas nao alcoolicas e infusões;99;Nao se aplica;0;0;0.08;0.04;0.1;0.1;0;0;1;0;0.01;0
8300101;Cerveja (com ou sem alcool);Bebidas alcoolicas;99;Nao se aplica;0;0;0.01;0.03;0.52;0.52;0.05;0.02;6.03;0;0;0
8300201;Chopp;Bebidas alcoolicas;99;Nao se aplica;0;0;0.01;0.03;0.52;0.52;0.05;0.02;6.03;0;0;0
8300301;Aguardente;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;0
8300302;Cachaca;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;0
8300501;Batida de qualquer sabor;Bebidas alcoolicas;99;Nao se aplica;0;0.11;0.03;0.01;0.19;0.26;0.05;0;10.39;0;0.03;4.73
8300701;Rum;Bebidas alcoolicas;99;Nao se aplica;0;0;0.01;0;0.01;0.01;0;0;0;0;0;0
8300801;Vodka;Bebidas alcoolicas;99;Nao se aplica;0;0;0.01;0;0.01;0.01;0;0;0;0;0;0
8301001;Uisque;Bebidas alcoolicas;99;Nao se aplica;0;0;0.01;0;0.01;0.01;0;0;0;0;0;0
8301002;Whisky;Bebidas alcoolicas;99;Nao se aplica;0;0;0.01;0;0.01;0.01;0;0;0;0;0;0
8301201;Champanhe;Bebidas alcoolicas;99;Nao se aplica;0;0;0.01;0.02;0.11;0.11;0.05;0;1;0;0;0
8301202;Sidra champanhe;Bebidas alcoolicas;99;Nao se aplica;0;0;0.01;0.02;0.11;0.11;0.05;0;1;0;0;0
8301501;Martini;Bebidas alcoolicas;99;Nao se aplica;0;0.02;0.01;0.01;0.06;0.06;0.01;0;0.2;0;0;0
8301601;Conhaque;Bebidas alcoolicas;99;Nao se aplica;0;0;0.01;0;0.01;0.01;0;0;0;0;0;0
8301701;Drink dreher;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;0
8301901;Licor de qualquer sabor;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;0
8302409;Cajuina;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;0
8302415;Vinho;Bebidas alcoolicas;99;Nao se aplica;0;0.08;0.01;0.03;0.22;0.22;0.06;0;0.99;0;0;0
8302416;Catuaba;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;0
8302901;Coquetel de frutas;Bebidas alcoolicas;99;Nao se aplica;0;0.11;0.03;0.01;0.19;0.26;0.05;0;10.39;0;0.03;4.73
8303101;Caipirinha;Bebidas alcoolicas;99;Nao se aplica;0;0.18;0.02;0.01;0.05;0.05;0.01;0;2.6;0;0.04;6.45
8303501;Bebida alcoolica ;Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;0
8303615;Vinho organico;Bebidas alcoolicas;99;Nao se aplica;0;0.08;0.01;0.03;0.22;0.22;0.06;0;0.99;0;0;0
8304301;Cerveja (com ou sem alcool) light;Bebidas alcoolicas;99;Nao se aplica;0;0;0.01;0.02;0.39;0.39;0.03;0.02;6;0;0;0
8304502;Caxiri (aguardente de mandioca);Bebidas alcoolicas;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;0;0
8400101;Azeite de oliva;oleos e gorduras;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;14.41;0
8400301;oleo de soja;oleos e gorduras;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;8.14;0
8401801;Banha suina;oleos e gorduras;99;Nao se aplica;0;0;0;0;0;0;0.02;0;0;0;0.6;0
8403001;Banha bovina;oleos e gorduras;99;Nao se aplica;0;0;0.03;0.05;1.53;2.7;0.14;0.9;0;0;0;0
8403201;oleo nao especificado;oleos e gorduras;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;8.14;0
8403501;oleo de dende;oleos e gorduras;99;Nao se aplica;0;0;0;0;0;0;0;0;0;0;3.79;0
8500201;Salgadinho;Miscelaneas;99;Nao se aplica;43.72;48.17;0.23;0.27;3.01;4.62;0.19;1.27;50.53;0.64;1.01;1.65
8500202;Pastel (queijo, carne, palmito, etc.);Miscelaneas;99;Nao se aplica;19.18;20.35;0.42;0.3;3.33;5.46;0.1;0.28;92.2;0.49;1.21;1.19
8500203;Croquete ;Miscelaneas;99;Nao se aplica;43.72;48.17;0.23;0.27;3.01;4.62;0.19;1.27;50.53;0.64;1.01;1.65
8500205;Coxinha ;Miscelaneas;99;Nao se aplica;43.72;48.17;0.23;0.27;3.01;4.62;0.19;1.27;50.53;0.64;1.01;1.65
8500206;Empada (queijo, carne, camarao, etc.);Miscelaneas;99;Nao se aplica;1.44;80.47;0.15;0.11;3.62;5.02;0.13;0.1;33.27;0.03;0.22;1.78
8500207;Rissole  (queijo, carne, camarao, etc.);Miscelaneas;99;Nao se aplica;43.72;48.17;0.23;0.27;3.01;4.62;0.19;1.27;50.53;0.64;1.01;1.65
8500209;Acaraje;Miscelaneas;99;Nao se aplica;0;0;0.06;0;0;0;0;0;0;0;0;0
8500210;Torresmo ;Miscelaneas;99;Nao se aplica;12;12;0.1;0.28;1.55;3.52;0.02;0.64;0;0;0.53;0.5
8500211;Quibe ;Miscelaneas;99;Nao se aplica;43.72;48.17;0.23;0.27;3.01;4.62;0.19;1.27;50.53;0.64;1.01;1.65
8500212;Abara (Bahia);Miscelaneas;99;Nao se aplica;0;0;0.06;0;0;0;0;0;0;0;0;0
8500213;Pacoca de carne de sol;Miscelaneas;99;Nao se aplica;0;0;0.07;0.03;0;0;0;0;0;0;0.24;0
8500215;Angu frito;Miscelaneas;99;Nao se aplica;13.11;13.39;0.11;0.06;0.81;0.98;0.02;0;39.5;0.03;0.07;0
8500217;Angu de milho ;Miscelaneas;99;Nao se aplica;0;0.02;0.11;0.06;0.81;0.98;0.02;0;39.44;0;0.02;0
8500218;Polenta ;Miscelaneas;99;Nao se aplica;13.11;13.39;0.11;0.06;0.81;0.98;0.02;0;39.5;0.03;0.07;0
8500222;Esfirra ;Miscelaneas;99;Nao se aplica;149.76;153.02;0.38;0.3;2.85;4.99;0.04;0.19;99.73;0.26;0.45;0
8500223;Esfirra de carne ;Miscelaneas;99;Nao se aplica;127.09;129.58;0.28;0.23;3.65;5.05;0.14;0.91;72.4;0.38;0.6;0
8500224;Esfirra de queijo ;Miscelaneas;99;Nao se aplica;149.76;153.02;0.38;0.3;2.85;4.99;0.04;0.19;99.73;0.26;0.45;0
8500225;Esfirra de ricota ;Miscelaneas;99;Nao se aplica;130.9;133.38;0.38;0.28;2.85;4.35;0.03;0.09;100.82;0.23;0.42;0
8500226;Esfirra de frango ;Miscelaneas;99;Nao se aplica;76.26;77.71;0.17;0.14;3.96;5.78;0.14;0.14;41.69;0.2;0.38;0
8500227;Enroladinho ;Miscelaneas;99;Nao se aplica;43.72;48.17;0.23;0.27;3.01;4.62;0.19;1.27;50.53;0.64;1.01;1.65
8500228;Bolinho de aipim;Miscelaneas;99;Nao se aplica;2.79;17.8;0.09;0.08;1.32;2.16;0.22;0.42;36.21;0.22;1.56;10.86
8500232;Bolinho de bacalhau;Miscelaneas;99;Nao se aplica;41.03;47;0.06;0.13;2.1;5.3;0.2;0.3;10.48;0.11;1.44;4.36
8500302;Cachorro-quente ;Miscelaneas;99;Nao se aplica;5.79;9.43;0.23;0.19;2.85;4.38;0.11;0.35;74.2;0.14;0.22;1.2
8500303;Hamburguer (sanduiche);Miscelaneas;99;Nao se aplica;0;4.09;0.28;0.25;3.73;6.12;0.18;0.97;103.04;0.1;0.29;2.18
8500304;Cheeseburger ;Miscelaneas;99;Nao se aplica;29.06;33.47;0.25;0.27;3.3;6.04;0.17;0.94;91.86;0.11;0.29;1.92
8500305;Eggsburger ;Miscelaneas;99;Nao se aplica;56.41;61.56;0.15;0.3;2.66;4.57;0.21;1.03;64.86;0.51;1.19;1.52
8500307;Bauru ;Miscelaneas;99;Nao se aplica;33.87;41.42;0.39;0.25;3.44;6.03;0.19;0.41;50.85;0.34;0.56;1.62
8500308;Americano;Miscelaneas;99;Nao se aplica;62.87;102.67;0.24;0.31;2.05;4.05;0.11;0.43;70.81;0.43;1.07;3.09
8500313;Misto-quente ou frio ;Miscelaneas;99;Nao se aplica;77.17;79.89;0.46;0.32;4.04;7.25;0.17;0.43;63.49;0.36;0.36;0.01
8500315;Sanduiche de queijo prato;Miscelaneas;99;Nao se aplica;131.09;135.72;0.28;0.32;2.67;5.41;0.08;0.25;105.8;0.07;0.4;0.01
8500316;Sanduiche de salame;Miscelaneas;99;Nao se aplica;48.83;51.06;0.32;0.27;3.54;5.3;0.1;0.44;100.21;0.16;0.35;0.01
8500317;Sanduiche de presunto;Miscelaneas;99;Nao se aplica;7.8;11.46;0.43;0.25;3.8;5.79;0.21;0.28;67.94;0.31;0.74;0.5
8500318;Sanduiche de queijo prato com presunto;Miscelaneas;99;Nao se aplica;77.17;79.89;0.46;0.32;4.04;7.25;0.17;0.43;63.49;0.36;0.36;0.01
8500319;Sanduiche de mortadela;Miscelaneas;99;Nao se aplica;46.72;49.03;0.33;0.25;3.77;5.4;0.18;0.38;104.44;0.1;0.31;3.77
8500320;Sanduiche de queijo minas;Miscelaneas;99;Nao se aplica;131.09;135.72;0.28;0.32;2.67;5.41;0.08;0.25;105.8;0.07;0.4;0.01
8500321;Cheese egg;Miscelaneas;99;Nao se aplica;29.06;33.47;0.25;0.27;3.3;6.04;0.17;0.94;91.86;0.11;0.29;1.92
8500322;Cheese tudo;Miscelaneas;99;Nao se aplica;29.06;33.47;0.25;0.27;3.3;6.04;0.17;0.94;91.86;0.11;0.29;1.92
8500323;Sanduiche natural;Miscelaneas;99;Nao se aplica;11.5;18.9;0.24;0.21;4.42;6.59;0.22;0.12;86.72;0.13;0.74;2.13
8500401;Suco ;Miscelaneas;99;Nao se aplica;0;8.76;0.06;0.03;0.31;0.35;0.09;0;17.93;0;0.2;34.26
8500402;Suco de abacaxi ;Miscelaneas;99;Nao se aplica;0;0.25;0.06;0.02;0.2;0.2;0.1;0;18.07;0;0.02;10.04
8500403;Suco de acerola ;Miscelaneas;99;Nao se aplica;0;25.48;0.02;0.06;0.4;0.4;0;0;14.03;0;0.18;1603.91
8500404;Suco de beterraba ;Miscelaneas;99;Nao se aplica;0;602.42;0.06;0.04;0.29;0.43;0.15;0;12.66;0;0.74;5.81
8500405;Suco de cupuacu ;Miscelaneas;99;Nao se aplica;0;0;0.19;0.02;2.17;0;0.04;0;0;0;0;12.25
8500406;Suco de goiaba ;Miscelaneas;99;Nao se aplica;0;4.53;0.01;0.01;0.16;0.21;0.02;0;7.13;0;0.11;33.2
8500407;Suco de laranja ;Miscelaneas;99;Nao se aplica;0;8.76;0.06;0.03;0.31;0.35;0.09;0;17.93;0;0.2;34.26
8500408;Suco de laranja com banana ;Miscelaneas;99;Nao se aplica;0;7.82;0.06;0.04;0.43;0.49;0.17;0;19.55;0;0.19;29.56
8500409;Suco de laranja e beterraba ;Miscelaneas;99;Nao se aplica;0;602.42;0.06;0.04;0.29;0.43;0.15;0;12.66;0;0.74;5.81
8500410;Suco de laranja e cenoura ;Miscelaneas;99;Nao se aplica;0;602.42;0.06;0.04;0.29;0.43;0.15;0;12.66;0;0.74;5.81
8500411;Suco de laranja cenoura e beterraba;Miscelaneas;99;Nao se aplica;0;602.42;0.06;0.04;0.29;0.43;0.15;0;12.66;0;0.74;5.81
8500412;Suco de mamao ;Miscelaneas;99;Nao se aplica;0;18.08;0.01;0;0.15;0.15;0.01;0;2.01;0;0.24;3.01
8500413;Suco de manga ;Miscelaneas;99;Nao se aplica;0;34.49;0;0;0.08;0.11;0.02;0;6.98;0;0.21;15.16
8500414;Suco de maracuja ;Miscelaneas;99;Nao se aplica;0;47.27;0;0.1;2.25;2.25;0.06;0;8.02;0;0.01;18.24
8500415;Suco de melao ;Miscelaneas;99;Nao se aplica;0;9.07;0.04;0.02;0.19;0.31;0.05;0;3.18;0;0.05;8.58
8500416;Suco de morango ;Miscelaneas;99;Nao se aplica;0;0.43;0.03;0.04;0.27;0.28;0.06;0;4.42;0;0.02;4.04
8500417;Suco de pessego ;Miscelaneas;99;Nao se aplica;0;12.87;0;0.01;0.29;0.29;0.01;0;1;0;0.29;5.3
8500418;Suco de pessego em calda ;Miscelaneas;99;Nao se aplica;0;12.87;0;0.01;0.29;0.29;0.01;0;1;0;0.29;5.3
8500501;Vitamina ;Miscelaneas;99;Nao se aplica;19.23;20.28;0.04;0.15;0.23;1.13;0.11;0.3;8.21;0.69;0.07;2.08
8500503;Vitamina de banana ;Miscelaneas;99;Nao se aplica;19.23;20.28;0.04;0.15;0.23;1.13;0.11;0.3;8.21;0.69;0.07;2.08
8500504;Vitamina de banana com aveia ;Miscelaneas;99;Nao se aplica;18.13;19.12;0.06;0.15;0.28;1.29;0.11;0.29;9.51;0.65;0.09;1.96
8500505;Vitamina de mamao ;Miscelaneas;99;Nao se aplica;19.93;31.76;0.04;0.14;0.15;1.07;0.03;0.31;11.57;0.71;0.2;13.03
8500506;Vitamina de abacate ;Miscelaneas;99;Nao se aplica;19.23;21.2;0.04;0.14;0.23;1.2;0.04;0.3;11.8;0.69;0.68;4.16
8500507;Vitamina de morango ;Miscelaneas;99;Nao se aplica;14.7;15.16;0.03;0.11;0.21;0.92;0.04;0.23;12.21;0.53;0.14;23.49
8500508;Vitamina mista;Miscelaneas;99;Nao se aplica;13.54;21.48;0.03;0.11;0.18;0.82;0.07;0.21;9.37;0.48;0.15;9.63
8500509;Vitamina de maca;Miscelaneas;99;Nao se aplica;19.23;19.98;0.04;0.13;0.1;0.96;0.03;0.3;3.43;0.69;0.05;0.96
